file
cm056745.1
  start     end
2871139828711424
2871149928711512
2871198328711999
2871205728712068
2871240228712421
2871256328712599
2871321828713232
2871518228715193
2871541028715453
2872078528720805
2872504928725065
2873125928731276
2873233428732349
2873319428733205
2873924328739253
2873935928739376
2874342628743440
2875429228754305
2876776328767778
2877360928773622
2877405128774066
2878228128782295
2878458528784602
2878518728785204
2878771028787722
2879217628792192
2879343428793448
2879482928794846
2879959128799607
2880809728808112
2880834428808361
2880923828809250
2880973028809745
2880989628809911
2881096028810973
2881250928812526
2882056328820575
2882061128820626
2882868128828693
2883838228838397
2884249528842515
2884943128849448
2884947028849486
2886296428862982
2886814928868191
2887640028876417
2887729528877305
2888433228884352
2888680028886814
2889127828891290
2889741428897430
2889776428897778
2890056828900583
2890082128900833
2890731528907331
2891188428911898
2892515728925168
2892554128925552
2892575428925770
2892674828926763
2895246728952477
2895424928954263
2895487928954894
2895555728955574
2895622128956237
2895680428956817
2895740328957414
2896011528960127
2896068128960692
2896077028960782
2896165528961671
2896255528962566
2896315928963175
2896402728964045
2896413328964147
2896715128967163
2896929328969309
2897005928970071
2897009928970110
2897089528970907
2897093528970950
2897160328971614
2898286428982877
2899593728995956
2900068529000700
2900339629003418
2900443229004446
2901039529010407
2901312729013143
2901332029013332
2901688629016904
2901761229017624
2901856329018575
2901891529018927
2902188329021898
2902256329022576
2902348729023499
2902765429027687
2903404829034068
2904836129048374
2905552129055537
2905788329057895
2907116229071177
2908753929087553
2909979629099807
2912551429125530
2914835629148372
2915091329150927
2915182629151838
2915197129151983
2915329929153309
2915459129154606
2915466229154677
2915520229155219
2916106329161076
2916736529167380
2916876829168786
2916918429169201
2916920629169224
2916948529169502
2917095329170976
2917099229171009
2918055329180569
2918207829182094
2918333729183352
2918411929184134
2918476829184783
2918678429186803
2919310629193122
2919990729199920
2920102829201044
2920138829201407
2920154629201559
2920541829205433
2922357829223596
2922512129225137
2922521629225230
2922567629225689
2922955429229569
2922998529229999
2923273429232746
2925117829251193
2926774229267755
2929021229290227
2929133029291347
2929622029296234
2932297629322994
2932345729323473
2933051429330527
2933362329333644
2933964929339661
2934346929343487
2936993429369949
2937549629375512
2938148329381495
2939153629391549
2940320129403224
2940613329406147
2940675429406766
2941145829411468
2941617729416191
2941843429418451
2942474629424762
2942489629424912
2943331429433325
2943338029433394
2943463429434650
2943501629435035
2943817329438188
2944969129449702
2944977529449791
2945367529453690
2945696929456985
2945716229457178
2945724529457261
2945839429458405
2945885429458868
2947551429475530
2947713529477151
2948215529482171
2948447629484488
2948539029485405
2949448129494502
2950050229500518
2950489229504909
2951320829513224
2952391929523934
2954166529541680
2955124329551259
2955283829552854
2955899029559002
2956130129561315
2956871729568733
2956881129568821
2957493629574953
2958808129588095
2958817729588193
2958874729588766
2958965529589670
2958990429589916
2959083929590854
2959542229595436
2959591829595933
2959613729596149
2960675729606770
2961225029612267
2961267629612687
2961815329618165
2962622729626242
2962670029626718
2962685929626875
2963224329632258
2963240829632424
2963630729636321
2963766329637679
2964399929644011
2964406029644070
2964701729647032
2964739729647407
2966306729663084
2966496329664978
2968158829681601
2968178029681795
2968192329681939
2968485929684875
2968557129685588
2968574729685764
2968584829685860
2968622429686241
2969063529690652
2969356429693575
2969535429695370
2969590829695924
2969609629696109
2969619229696207
2969662429696643
2970026729700280
2970333529703349
2970577929705791
2970589329705910
2970741229707423
2970757129707587
2970863329708648
2971397129713987
2971605829716071
2971681729716832
2972376329723778
2972725229727263
2972913629729153
2973185729731875
2974239029742405
2976099129761007
2976366629763677
2977387529773887
2978263129782647
2978736929787386
2980782129807836
2981366429813679
2981481129814826
2981634429816357
2981920629819221
2981924029819255
2981927029819287
2982502329825039
2984291029842924
2984388429843900
2986792429867939
2986857429868596
2986886529868879
2987464929874663
2987695629876973
2987823829878256
2987833729878353
2988503129885047
2988543829885455
2988590229885919
2989346129893472
2989970429899720
2989972829899760
2991269629912709
2991399629914010
2991518729915201
2991548529915499
2991773929917755
2991834429918360
2991850729918522
2992174329921757
2992228829922301
2992447929924494
2992542029925436
2992708229927096
2992758829927603
2992855129928566
2992871729928733
2994380629943817
2994501029945020
2995282129952837
2995407829954095
2995521929955234
2995543929955453
2997177229971788
2997220729972224
2997302129973034
2997571329975724
2997770129977715
2997802229978036
2997956629979580
2997969729979711
2998934229989358
2999350929993523
2999362729993640
2999719629997212
2999836929998382
3000567430005690
3001691530016927
3001698330016994
3001722830017244
3001813430018154
3001864330018658
3001880830018824
3001941530019431
3003729430037311
3003748430037499
3003872730038739
3004294630042957
3005158230051597
3005346230053472
3005777430057792
3005828330058298
3005835830058368
3005844830058464
3006850130068511
3006870530068719
3006967530069686
3006990630069923
3007922230079235
3008772730087744
3009170330091718
3011539930115417
3011730230117319
3012113630121149
3012202730122041
3012307330123089
3013127230131289
3013131530131332
3013143530131449
3014315630143169
3015648430156500
3016648530166498
3016895530168970
3017046330170476
3017720830177225
3018215530182169
3018436930184383
3018447330184492
3018454630184575
3018462030184641
3018482830184848
3018511730185133
3020084030200851
3020894330208956
3021019930210213
3021359630213613
3021563430215647
3021597030215985
3021612330216137
3021929830219310
3021949830219514
3022039030220405
3022234530222357
3022309030223105
3022951830229532
3023775530237769
3023949630239508
3025598230255999
3025611430256129
3026043830260455
3027566330275675
3027643530276451
3027663930276653
3027923130279246
3028147430281491
3028308730283101
3028328230283293
3029491530294928
3030105730301069
3030555530305569
3030558730305599
3030861230308625
3031083530310849
3031404030314056
3031430330314318
3031591530315931
3031671130316727
3031780030317815
3031926530319280
3032004930320064
3032184030321854
3032284530322863
3032875730328773
3033259930332612
3033491230334925
3033512430335137
3033528130335293
3033552730335542
3033661130336629
3034270530342717
3035282030352834
3035382430353837
3036075630360770
3036100630361022
3036166130361674
3037024330370263
3037067230370688
3037161330371625
3037235330372363
3037337930373398
3037842330378442
3037885930378872
3038012030380134
3038052530380569
3039178530391810
3039266630392680
3039269230392727
3039274830392759
3039505530395069
3039879530398810
3040025330400268
3040143030401445
3040205230402065
3040262830402646
3040428030404294
3040472430404739
3040581430405829
3040608430406097
3040610530406121
3040869130408702
3040872830408763
3040991830409947
3041012430410138
3041017030410188
3041069230410709
3041147930411494
3041153830411551
3041333430413348
3041353930413552
3041364030413654
3041382430413839
3041499730415013
3041529830415309
3041593530415952
3041647730416491
3041649330416510
3041782730417839
3041789330417907
3042494430424964
3042601230426026
3042688730426906
3042696630426982
3043016430430177
3043020230430217
3043663030436644
3045263330452645
3045303430453049
3045308030453096
3045929530459311
3046090030460911
3046155830461574
3048904430489058
3049756430497581
3050725630507277
3050901230509034
3051763830517650
3051874630518764
3052070030520714
3052349930523522
3052532530525338
3052603630526050
3052629830526316
3053278030532793
3053423230534244
3053434430534356
3053654330536556
3053724130537262
3053788630537903
3054213230542149
3054226630542283
3054240030542417
3054253430542551
3054266830542685
3054280230542819
3054293630542953
3054307030543087
3054320430543221
3054333830543355
3054347230543489
3054360630543623
3054374030543757
3054387430543891
3054556130545573
3054774130547758
3054782630547842
3054910030549116
3055056230550575
3055116930551179
3056092030560936
3056108530561102
3056556130565576
3056609230566110
3056857230568589
3056927630569292
3056935130569365
3057093530570947
3057266130572676
3057321330573224
3057378030573795
3057477130574793
3057480930574828
3057600430576024
3057603530576061
3057747130577481
3057820230578214
3057827030578281
3057994830579967
3060023530600248
3060186830601882
3060958430609599
3061090830610924
3061246330612476
3061265530612671
3061399130614006
3061554430615558
3061995930619972
3062550330625519
3063237730632391
3063241930632443
3063451030634526
3063484930634865
3063493830634962
3063533930635357
3063555030635561
3063560230635614
3063653630636552
3063660730636624
3064576630645779
3066444330664462
3066456730664581
3066461830664636
3066472730664742
3067795030677968
3067797330677992
3068004130680057
3068011230680123
3069019430690209
3071257730712591
3071308330713099
3071320830713236
3071325130713270
3071563730715653
3071629530716317
3071652530716542
3071856630718578
3072085230720885
3072320730723229
3072685730726874
3072690630726923
3072816930728191
3072856230728577
3073464030734654
3073559430735619
3073595130735976
3073632630736344
3073667330736698
3074009430740106
3074332630743340
3074339330743408
3074581230745827
3074587030745887
3074664830746662
3074796130747976
3074885830748882
3075141630751431
3075143930751454
3075198430751994
3075616330756176
3075653730756559
3075661830756635
3075670030756724
3075674930756764
3075838130758392
3075843030758445
3075848630758505
3075855430758572
3075863930758657
3075867930758697
3075875030758773
3075884130758859
3075886130758893
3075891630758937
3075894430758956
3075917130759190
3075930230759318
3075933130759346
3075936630759405
3075941630759439
3075952330759539
3076008830760103
3076012230760137
3076107030761090
3076110530761145
3076349930763512
3076419430764208
3076432130764347
3076444430764463
3076450730764521
3076454630764562
3076994930769963
3077040830770422
3077055230770567
3078375030783765
3078391530783931
3079049630790507
3079240330792419
3079266130792671
3080853030808543
3080967830809688
3081059630810609
3081422630814239
3081432430814335
3081470430814721
3082385930823871
3083568230835700
3083635230836367
3083927830839290
3084069630840706
3084122330841238
3084173730841753
3084399430844007
3084483030844846
3084761430847626
3084845030848466
3085079830850819
3086147830861496
3086863730868653
3086866630868699
3087060230870617
3087062630870646
3087067630870691
3087075130870768
3087583630875848
3087801730878027
3088070630880722
3089883830898849
3090860330908619
3091578730915798
3092429930924312
3093363130933650
3094293730942952
3094491530944928
3094863630948652
3095006430950080
3095016130950174
3095786130957875
3095962330959636
3096030930960319
3097463530974653
3097482230974838
3097954530979561
3097961630979633
3098154330981559
3098164830981659
3098278930982803
3099195630991971
3099198930992007
3099434130994357
3099872530998743
3100050131000514
3101167731011695
3101726231017275
3102022031020233
3102241131022421
3103111931031133
3103257531032593
3103463031034643
3103611231036127
3103821131038227
3103936631039385
3103993931039956
3104003531040050
3104565931045672
3106955631069572
3107204231072055
3109907731099093
3110196031101976
3110846031108473
3110867431108685
3110871331108727
3110885631108871
3111038631110399
3111584331115865
3112326131123276
3112382431123842
3113631931136332
3115194631151962
3115879331158807
3116024531160261
3119296131192972
3120290631202919
3120539231205409
3120543931205455
3121483131214845
3121511431215126
3121515631215169
3121712331217137
3122363031223642
3122770331227720
3122786531227881
3122810931228124
3123456031234580
3123860631238621
3124179631241813
3126212331262142
3126263231262645
3126279731262813
3126417331264189
3126467031264682
3127295631272973
3128144131281457
3128160831281623
3128205031282066
3128780331287814
3129160631291617
3129170131291716
3129253331292551
3129298731293001
3129497731294989
3129544631295461
3129773131297742
3130024831300263
3130108131301098
3130365731303669
3130443431304448
3130447131304485
3130450131304524
3130458531304601
3130466131304686
3130474131304757
3131405231314070
3131419331314206
3131425531314270
3131427431314305
3131511331315129
3131959531319607
3132511331325131
3132647131326489
3132656331326584
3132797631327989
3133388731333903
3133394231333958
3133482131334836
3133606331336073
3133665131336666
3133726731337279
3134235231342368
3134315131343165
3135285431352868
3136737231367388
3136746831367484
3136754531367560
3137211131372126
3137641631376433
3137707231377089
3137780931377826
3137863031378645
3137873831378755
3137984931379866
3138032731380337
3138456031384572
3138472731384742
3138712231387139
3139137031391386
3139153731391552
3139534131395354
3140607431406089
3141165931411670
3142254631422562
3142404131424059
3142654731426559
3142670031426715
3143380231433814
3143544131435451
3143545931435475
3143659831436613
3143696331436975
3144586831445886
3145899831459015
3147960831479625
3148448031484497
3148662331486639
3149527331495286
3149560631495621
3149585831495871
3149894431498960
3150146631501477
3151039431510407
3151625831516272
3152031531520333
3152261831522633
3152297831522995
3152300131523019
3152517831525192
3152524731525263
3152533131525347
3152764431527659
3152786431527877
3152893531528952
3153546331535475
3153553331535548
3154604931546063
3155955731559575
3156555231565565
3156571731565734
3156622531566243
3156639231566407
3158005031580065
3158040131580417
3158266931582684
3159995031599968
3161041731610431
3161049031610504
3161470431614716
3162072331620740
3162481731624834
3162548431625499
3162557531625586
3163151131631529
3164601631646032
3164605931646074
3164610031646115
3164614231646156
3165331031653324
3165367831653692
3165871931658732
3165897931658993
3165913431659149
3165982431659842
3166036631660382
3166174031661755
3166214831662159
3166519231665207
3166889331668906
3167702931677039
3167737131677383
3167753631677547
3167758031677595
3168616831686182
3169587031695883
3170073231700745
3172517231725186
3173189031731906
3174083731740851
3174491631744928
3174916131749180
3174944131749452
3175025931750276
3175455331754565
3175487231754887
3175674831756763
3175951531759526
3176564531765659
3176927331769284
3177153031771548
3177275431772764
3177279631772806
3177293731772953
3177518931775204
3178159831781613
3178553431785549
3179716831797184
3179732131797331
3179735531797372
3179767431797684
3179770831797725
3179806331798076
3180311131803124
3180639831806435
3180649431806516
3180654931806562
3180676831806783
3181203231812044
3181509131815106
3182233031822346
3184177831841791
3184556431845579
3184575031845763
3184585031845873
3185101431851033
3185158831851605
3185168431851700
3185453931854555
3185471331854727
3185502831855044
3186445731864475
3186457531864587
3186478531864801
3188651831886534
3190846431908484
3190855131908569
3193667231936682
3193679231936810
3194254231942559
3194291931942934
3194306431943074
3195379031953802
3195632031956336
3197412331974133
3197552431975539
3197825631978266
3197915231979180
3197928731979314
3197942231979450
3197955731979584
3197969231979721
3200177232001788
3200477832004792
3201668132016692
3201932732019339
3201951132019532
3202686432026876
3206874532068761
3206996732069978
3209084132090854
3209197532091990
3209711832097132
3210104132101054
3210413532104150
3213262232132636
3214945432149470
3215427232154285
3215613432156150
3215963232159647
3216522632165236
3216657532166589
3216661532166632
3216692732166938
3216771032167725
3217612732176140
3217739332177404
3218900732189026
3219421932194232
3221085432210865
3221263432212648
3221608432216100
3222500432225016
3222768432227702
3223075232230779
3223186132231876
3224139832241413
3224153732241553
3224989632249912
3225531432255332
3226741332267428
3226768332267699
3226783232267849
3226799632268007
3226954632269561
3227267632272693
3227341732273434
3227630432276319
3227911132279127
3227946232279477
3228273432282746
3228999732290012
3229444932294464
3231980432319819
3231996032319978
3232047432320492
3232557032325583
3232747732327489
3232798732327998
3233469132334703
3234103832341051
3234450532344516
3234524632345260
3234703232347042
3235536532355380
3235587732355890
3235674232356758
3236190432361915
3236467332364689
3236518732365203
3236857232368591
3236859632368613
3236889432368910
3236973732369751
3236992832369947
3237926232379279
3237929232379304
3238543032385444
3238739432387408
3238868732388705
3238948532389500
3239129032391304
3239501632395034
3239735332397366
3241207332412095
3241588532415895
3242109032421105
3242212232422138
3242576132425777
3243361932433637
3243594132435955
3244503732445063
3244814732448165
3245847332458486
3247452632474550
3247455532474574
3247458332474599
3248335532483377
3248555132485578
3249638232496396
3250391432503927
3250570632505720
3251354432513564
3251504332515057
3251568932515706
3251768932517704
3251984632519861
3252192332521939
3252278432522803
3252301632523030
3254187432541887
3254189532541913
3254258632542618
3254365632543672
3255352832553545
3255671032556736
3255679632556834
3256751032567525
3257747932577492
3258322132583231
3258331232583328
3258338332583398
3259436832594382
3259461532594632
3259521032595226
3260003032600043
3260427732604294
3260452732604540
3260784432607860
3261533932615356
3262491632624931
3262955632629568
3262969532629714
3263461532634632
3263473232634749
3263654832636558
3263895232638966
3263951232639524
3264468732644708
3264578732645800
3264657332646587
3265125132651264
3266075832660789
3266168732661698
3266264832662658
3266312432663138
3266892832668942
3266941732669428
3268097832680990
3268161232681627
3268563732685652
3268723032687243
3268854732688562
3269429832694309
3269457532694609
3269584832695868
3269622232696240
3269624632696279
3269630532696319
3269678132696800
3269684032696854
3269688732696902
3270143732701450
3270162232701632
3271876232718776
3272150332721521
3272460132724613
3272921032729225
3273415532734168
3273470232734721
3274547732745492
3274991032749923
3277433932774351
3277841932778437
3278194532781959
3278414932784165
3280012032800134
3280111232801130
3280157032801583
3280699332807009
3281473832814752
3281572932815744
3281628732816306
3283187332831891
3283192232831934
3283381332833827
3283489532834913
3284536532845378
3284562932845644
3285040132850417
3285438132854394
3285697132856987
3285700632857020
3287545532875468
3288175232881768
3289063432890652
3289277332892788
3289293832892954
3290328832903306
3290379432903811
3290708132907096
3291424532914265
3292690132926916
3292790732927924
3292985132929867
3295504632955060
3295563832955650
3295680032956814
3296349632963506
3297031432970325
3297528332975304
3298065432980667
3298589332985911
3298591732985945
3298599332986004
3299041032990423
3299057632990592
3299141632991429
3299155532991570
3302172233021734
3302598433026000
3302644233026461
3302648533026502
3302659733026612
3302697433026991
3302802933028041
3302806133028082
3303038933030404
3303067433030689
3303079433030806
3303084833030866
3303634233036354
3303636933036381
3303642333036435
3303645033036462
3303647633036490
3303653133036543
3303658433036599
3304741633047433
3304744833047462
3304749933047509
3304759333047607
3304779133047806
3304805733048071
3304812233048135
3304853233048546
3305181333051830
3305183433051849
3305187533051893
3305829533058309
3305894833058965
3306532133065332
3306579633065812
3306595433065972
3306604533066059
3307065533070672
3307391333073925
3308128533081299
3309245433092470
3309251333092530
3311391233113928
3311638033116390
3311669733116713
3312494133124961
3312501033125026
3312581833125836
3313388933133902
3314080233140819
3314177333141790
3315302433153042
3315894133158957
3316296033162976
3316494133164957
3316950533169519
3317203833172056
3317236033172373
3317515833175172
3317606933176083
3317796133177973
3318039633180413
3318486733184879
3318900833189024
3319155533191570
3319279833192814
3319631133196327
3319721833197233
3319729033197305
3319738633197402
3320981133209827
3320994333209957
3321675733216774
3322287233222887
3322389633223908
3323351433233526
3323408733234099
3324116533241180
3325513433255148
3326575533265768
3326840433268417
3328072233280735
3330022733300241
3332254533322559
3332295633322969
3332309633323109
3332422933324244
3332834433328360
3333117433331187
3333598833336002
3334502933345041
3334648033346492
3334821433348231
3334872033348731
3334925933349273
3334928133349295
3335285933352875
3335295533352972
3335742733357458
3335781133357825
3335819533358205
3335822433358237
3335931433359327
3336337033363381
3336487533364892
3336490233364921
3337161933371635
3337215833372172
3337273533372747
3337699333377009
3337706233377084
3337711633377134
3337775833377793
3337780333377819
3338715433387165
3339060733390621
3339910333399116
3339922833399240
3339933533399348
3339965933399672
3339985733399871
3340388733403903
3340550433405515
3340747333407489
3341034533410358
3341839333418408
3342892033428961
3342920733429227
3342951733429546
3342966333429690
3343063433430646
3343408733434103
3344579033445804
3345132733451340
3345191833451932
3345315733453174
3345408333454103
3345502833455061
3345512733455145
3345529433455307
3345550833455530
3345605433456066
3345637533456397
3345721133457228
3345726833457286
3345776033457774
3345887433458898
3345891133458933
3345904733459071
3345964933459663
3346021433460234
3346899033469006
3347851433478528
3347941733479431
3347989933479913
3349858033498597
3349867533498691
3350454433504559
3350637433506385
3351534233515356
3351726633517281
3352580933525824
3352588233525896
3352597833525993
3353613433536146
3353859933538610
3353862333538633
3356774833567762
3356936433569378
3356945533569469
3357070333570716
3357086633570884
3357628133576296
3358111833581133
3359674933596764
3359855833598573
3361131433611331
3361518133615195
3361922433619239
3362718933627204
3362753533627555
3362904233629055
3364271033642721
3364280533642832
3364427933644292
3364432133644335
3364597833645990
3364604333646060
3365524933655265
3365541533655431
3365592533655942
3365681533656830
3365722533657239
3366031133660329
3366504933665067
3366597233665991
3366606833666084
3366755433667568
3366963933669655
3368091633680928
3368093233680945
3368098833681010
3368608733686098
3368619433686210
3368783933687856
3368793233687947
3369812533698142
3369851733698533
3369988733699904
3370555933705571
3371234533712361
3371546933715481
3371638833716400
3371692833716944
3371924333719257
3371926433719282
3371968833719703
3372781233727829
3372860233728619
3372903033729045
3373206033732077
3374292533742938
3375186533751879
3376444033764453
3377805233778067
3378419633784213
3379089933790914
3379108533791102
3379665733796674
3379682733796845
3380638833806401
3381703533817048
3381757133817588
3381803133818047
3381810433818117
3381892933818946
3382531533825328
3383438233834399
3383929433839308
3384755433847572
3385166233851675
3385323733853255
3387573333875744
3387733733877353
3388752133887536
3388841733888430
3390140933901424
3390579633905809
3391775833917772
3392584733925860
3393021033930223
3393550733935523
3393560333935620
3394408033944092
3394815033948163
3395040233950418
3395043233950464
3395122233951237
3395124633951266
3395129633951311
3395137133951388
3395196533951979
3397413233974148
3398374833983764
3399970233999716
3400372934003745
3401056734010582
3401093134010942
3401113534011153
3401175234011766
3401381834013830
3401499034015002
3401597234015984
3401599134016002
3401619834016215
3401729034017306
3401734034017355
3401891234018928
3401894034018954
3401902234019035
3402069634020711
3402074434020760
3403151334031533
3403657434036590
3404959034049605
3406943334069449
3406976834069779
3408542834085440
3409861634098632
3409902134099034
3409985334099863
3410004534100060
3410214234102162
3411136934111383
3411315334113176
3411381934113832
3412853534128551
3412856534128597
3412938734129401
3412941134129431
3412946234129476
3412953634129553
3413366934133685
3413550734135525
3413852334138540
3414213334142150
3414425434144268
3414576134145781
3414694134146955
3414800534148021
3414841834148431
3414879834148813
3414997734149995
3415132834151346
3415361134153627
3415421234154229
3415609334156106
3416243734162457
3416502534165040
3416822334168236
3417475334174769
3417700834177021
3417909934179114
3418621734186230
3419178534191800
3419195034191966
3419929934199316
3419932334199344
3419959634199613
3420014434200191
3420049234200508
3420272334202737
3420495334204964
3420531634205353
3420594334205959
3420892934208945
3421016434210180
3421042234210440
3421110734211125
3421201234212028
3421206134212074
3421286034212875
3421297134212986
3421356334213575
3421695534216973
3421988934219904
3422007534220095
3422185934221878
3422299234223005
3422301134223021
3422422734224243
3422490034224924
3422496534224982
3423056934230583
3423325534233269
3423469434234719
3423476034234771
3423535434235372
3423709734237113
3424408034244093
3424451334244527
3424458134244613
3424468534244701
3424549534245506
3424693634246948
3424964734249660
3425100334251017
3425395134253968
3425623734256252
3425903934259053
3426263034262644
3426354334263555
3426866034268680
3426966634269681
3427018434270217
3427438234274401
3427612734276149
3427714434277166
3427719334277209
3428028834280305
3428083834280850
3428527434285284
3429098634290997
3430150634301517
3430168234301696
3432360734323622
3432668834326714
3434181434341828
3434363634343650
3434392734343942
3434399534344010
3434483334344854
3434780134347813
3434915834349173
3435181134351825
3437135634371371
3439424134394251
3439436834394383
3439860634398622
3439982534399838
3441895134418965
3442116334421179
3442438434424395
3442926534429283
3444279234442805
3445086634450880
3445090434450919
3445093534450955
3445098634450996
3445158434451601
3445699434457004
3447078134470792
3447131634471331
3447137134471383
3447750634477522
3448291234482922
3448482234484833
3448533834485349
3448756734487583
3450297034502988
3451851134518525
3451910934519119
3451944234519457
3451969534519708
3452466934524688
3452780534527820
3453419634534211
3453555634535566
3453751834537535
3453755434537571
3453875634538775
3453901834539033
3454348134543515
3454464934544662
3456757734567591
3456811234568124
3456821334568223
3456824234568256
3456833134568347
3456852734568541
3457136534571382
3457145734571472
3457471634574746
3457475434574775
3457492634574938
3458007934580093
3459292334592942
3459444034594455
3459564234595658
3459568334595697
3459583434595850
3459795234597968
3460204734602059
3460786434607876
3461229234612313
3461302534613043
3461369434613710
3461376034613774
3461387234613882
3461413134614143
3461448634614503
3461538534615415
3461577734615791
3461799234618003
3461809934618114
3462120034621232
3462134734621361
3463014134630153
3463149334631508
3464095834640972
3464204034642055
3464222534642242
3465176334651777
3465221734652234
3465247834652502
3465315934653179
3465654534656577
3465659934656612
3465677234656786
3465979034659804
3466127834661290
3466137134661391
3466220734662222
3467295634672966
3467442434674437
3467495534674971
3467829634678313
3468151934681558
3468454734684559
3468526734685279
3468604534686056
3468834034688358
3469139434691408
3469639734696410
3469722734697243
3469728234697297
3469745134697478
3470019834700213
3470342434703441
3470347534703495
3470393534703960
3470410934704127
3470418734704206
3470982634709841
3470986534709879
3471331734713331
3472589234725907
3472955334729568
3473607734736097
3473792434737936
3474931434749328
3474936434749376
3475378934753802
3475898234758999
3476116634761183
3476525934765273
3476715734767169
3477719234777207
3477724534777259
3477856434778581
3477910834779119
3478032034780332
3478037034780387
3478040434780415
3478122534781237
3478221734782234
3478228134782298
3478495134784964
3478501734785047
3478560534785622
3478567634785688
3478572134785736
3478594634785965
3478645934786476
3478904934789059
3478909434789108
3478914334789166
3478995234789965
3479037234790394
3479045834790477
3479049834790510
3479130134791317
3479151534791531
3479154034791564
3479365634793682
3479370434793717
3479378234793799
3479382134793834
3479390434793928
3479403134794057
3479407934794091
3479415934794184
3479420734794220
3479428734794313
3479433734794347
3479441534794441
3479446334794476
3479454334794569
3479459334794604
3479467134794696
3479479934794825
3479484734794860
3479989934799938
3480266634802676
3481721634817235
3481728534817299
3482432534824336
3482891034828930
3482895934828979
3483087134830883
3483091234830927
3483100434831019
3483118834831203
3483128034831296
3483133234831343
3483137234831388
3483146434831479
3483155634831572
3483164834831663
3483174034831756
3483183234831847
3483192434831940
3483202834832044
3483208334832095
3483496834834982
3483527634835292
3483724434837259
3483727834837291
3484449834844511
3484541634845433
3484559834845616
3484748034847495
3484750734847530
3485077134850800
3485087734850898
3485149934851513
3485267134852689
3485345634853474
3485348634853505
3485695734856972
3485798634858002
3485885834858869
3485911034859134
3485929734859315
3485947834859495
3485959534859612
3485978234859802
3485994434859962
3486077134860785
3486109734861112
3486111434861128
3486134334861359
3486251034862547
3486295634862970
3486490434864932
3486916734869177
3488342634883438
3488344434883460
3488561034885623
3488653034886550
3488719134887201
3488754434887571
3488776534887789
3488779134887812
3489050534890516
3489071634890731
3489096934890984
3489150134891516
3489261834892632
3489305334893077
3489312334893134
3489681134896827
3489948934899500
3490006134900086
3490016034900177
3490077234900785
3490085634900874
3490161934901635
3490383634903850
3490447134904485
3491225834912269
3491342834913439
3491387434913888
3491390234913919
3491403834914055
3491582634915845
3491590934915919
3491639234916407
3491819234918211
3492005434920074
3492007734920094
3492092834920943
3492097734921001
3492277034922782
3492408934924103
3492582434925837
3492984234929859
3493088234930898
3493150334931521
3493486034934882
3493577234935788
3493579934935811
3493607034936082
3493699934937015
3493718534937197
3493931434939325
3494582334945839
3494588634945901
3494602334946043
3494604934946068
3494607234946092
3494615934946172
3494793634947947
3495330134953315
3495341034953431
3495391134953929
3495473034954759
3495938134959394
3496006234960077
3496100634961022
3496134134961377
3496429034964306
3496890634968926
3496893134968955
3496896634968983
3497529134975303
3497584234975857
3498109634981110
3498252734982565
3498363134983650
3498449034984505
3498626334986277
3499133534991347
3499247434992491
3499442934994442
3499482334994845
3499492834994943
3499531234995335
3499571534995729
3499773534997750
3499790234997917
3500121835001231
3501311835013132
3501997935019995
3502025235020269
3502068735020704
3502495735024973
3502508035025096
3502520335025219
3502532635025342
3502544935025465
3502557235025588
3502569535025711
3502581835025833
3502594135025957
3502606435026080
3502618735026203
3502631035026326
3502643335026449
3502655635026571
3502667935026695
3502680235026817
3502692535026941
3502704835027063
3502717135027187
3502729435027310
3502741735027433
3502754035027556
3502766335027679
3502778635027801
3502790935027925
3502803235028047
3502815535028171
3502827835028293
3502840135028416
3502852435028540
3502864735028663
3502877035028785
3502889335028908
3502901635029032
3502913935029155
3502926235029277
3502938535029400
3502950835029523
3502963135029647
3502975435029769
3502987735029892
3503000235030015
3503012335030139
3503024635030261
3503036935030385
3503049235030507
3503061535030631
3503073835030754
3503086135030876
3503110735031123
3503123035031246
3503135335031368
3503147635031487
3503159935031614
3503172235031738
3503184535031861
3503196835031983
3503209135032107
3503236635032382
3503307635033089
3503405435034069
3503637935036391
3503640435036424
3503740235037419
3503744035037478
3503822435038238
3503911035039124
3504368035043697
3504654935046560
3505137835051394
3505418335054198
3505443635054449
3506205435062065
3506208135062093
3506212835062147
3506225535062271
3506492735064943
3506502435065040
3507407235074088
3507517935075192
3507773135077749
3508190335081920
3508320835083222
3508505435085066
3508603735086047
3508700235087014
3508853535088550
3509062535090643
3509193235091945
3509344435093463
3509646935096486
3509848135098498
3510083235100845
3510275435102767
3510373735103751
3510470235104715
3510991135109930
3511192435111941
3511277835112792
3511427535114289
